0 0.000591658
1 0.00011728
2 3.46382e-05
3 1.68986e-05
4 1.01996e-05
5 7.10675e-06
6 5.49241e-06
7 4.59871e-06
8 4.11189e-06
9 3.86443e-06
10 3.7754e-06
11 3.71849e-06
12 3.61798e-06
13 3.4615e-06
14 3.26043e-06
15 3.1403e-06
16 3.07615e-06
17 2.96943e-06
18 2.82178e-06
19 2.64692e-06
20 2.4626e-06
21 2.35702e-06
22 2.22821e-06
23 2.10132e-06
24 1.94554e-06
25 1.80807e-06
26 1.68194e-06
27 1.57859e-06
28 1.5157e-06
29 1.45178e-06
30 1.36145e-06
31 1.27393e-06
32 1.18718e-06
33 1.05861e-06
34 1.0156e-06
35 9.26337e-07
