0 0.0010754
1 0.000688629
2 0.000592294
3 0.000553788
4 0.000421092
5 0.000101498
6 2.42052e-05
7 5.34612e-06
8 4.57279e-06
9 3.67507e-06
10 2.71521e-06
11 2.23015e-06
12 1.75487e-06
13 1.55734e-06
14 1.38862e-06
15 1.26973e-06
16 1.16396e-06
17 1.09062e-06
18 1.02211e-06
19 9.25578e-07
