0 0.063092
1 0.05108
2 0.0505876
3 0.0505365
4 0.050504
5 0.0504617
6 0.0504214
7 0.0494092
8 0.0440961
9 0.0434851
10 0.0434768
11 0.0434768
12 0.0434768
13 0.0434768
14 0.0434768
