0 0.00229734
1 0.000155991
2 1.66015e-05
3 6.36504e-06
4 3.99053e-06
5 3.55416e-06
6 2.88994e-06
7 2.68268e-06
8 2.39632e-06
9 2.24488e-06
10 1.94145e-06
11 1.85944e-06
12 1.62789e-06
13 1.58379e-06
14 1.53057e-06
15 1.42489e-06
16 1.30326e-06
17 1.25394e-06
18 1.23196e-06
19 1.22188e-06
20 1.20978e-06
21 1.20038e-06
22 1.19825e-06
23 1.19553e-06
24 1.189e-06
25 1.18072e-06
26 1.1734e-06
27 1.16739e-06
28 1.16047e-06
29 1.1535e-06
30 1.14849e-06
31 1.14528e-06
32 1.1411e-06
33 1.13623e-06
34 1.13328e-06
35 1.12889e-06
36 1.12532e-06
37 1.11955e-06
38 1.11684e-06
39 1.11321e-06
40 1.10871e-06
41 1.1021e-06
42 1.10136e-06
43 1.10061e-06
44 1.09963e-06
45 1.09826e-06
46 1.0965e-06
47 1.09456e-06
48 1.09047e-06
49 1.08367e-06
50 1.08036e-06
51 1.07621e-06
52 1.07e-06
53 1.06685e-06
54 1.06335e-06
55 1.06202e-06
56 1.05804e-06
57 1.0541e-06
58 1.05118e-06
59 1.05052e-06
60 1.0498e-06
61 1.04902e-06
62 1.0468e-06
63 1.04278e-06
64 1.03993e-06
65 1.03664e-06
66 1.03553e-06
67 1.03427e-06
68 1.0329e-06
69 1.0317e-06
70 1.03011e-06
71 1.0277e-06
72 1.02414e-06
73 1.02244e-06
74 1.01758e-06
75 1.01268e-06
76 1.00691e-06
77 9.97739e-07
