0 0.0203269
1 0.00374643
2 0.00160295
3 0.000555675
4 0.000412872
5 0.000361016
6 0.000325669
7 0.000297356
8 0.000272085
9 0.00025048
10 0.000233373
11 0.000218188
12 0.000203903
13 0.000190754
14 0.000180444
15 0.000170437
16 0.000157744
17 0.00014634
18 0.000109413
19 8.91779e-05
20 8.11552e-05
21 7.41345e-05
22 7.15097e-05
23 6.87888e-05
24 6.64319e-05
25 6.39695e-05
26 6.16753e-05
27 5.93307e-05
28 5.716e-05
29 5.49961e-05
30 5.27252e-05
31 5.06512e-05
32 4.84984e-05
33 4.65708e-05
34 4.46194e-05
35 4.28945e-05
36 4.05931e-05
37 3.83126e-05
38 3.68093e-05
39 3.54038e-05
40 3.37655e-05
41 3.20094e-05
42 3.01638e-05
43 2.83097e-05
44 2.68817e-05
45 2.54036e-05
46 2.39637e-05
47 2.25234e-05
48 2.13473e-05
49 2.01529e-05
50 1.90333e-05
51 1.79177e-05
52 1.69769e-05
53 1.60314e-05
54 1.51621e-05
55 1.4298e-05
56 1.3554e-05
57 1.28107e-05
58 1.2133e-05
59 1.14679e-05
60 1.08738e-05
61 1.02944e-05
62 9.75766e-06
63 9.24396e-06
64 8.76656e-06
65 8.31476e-06
66 7.88528e-06
67 7.48458e-06
68 7.10045e-06
69 6.74613e-06
70 6.40043e-06
71 6.08545e-06
72 5.77523e-06
73 5.49557e-06
74 5.21601e-06
75 4.96669e-06
76 4.71523e-06
77 4.4931e-06
78 4.26615e-06
79 4.06753e-06
80 3.86304e-06
81 3.68555e-06
82 3.50071e-06
83 3.34155e-06
84 3.17479e-06
85 3.0322e-06
86 2.88123e-06
87 2.75303e-06
88 2.61649e-06
89 2.47021e-06
90 2.37105e-06
91 2.28246e-06
92 2.19768e-06
93 2.11574e-06
94 2.0373e-06
95 1.96169e-06
96 1.88904e-06
97 1.81927e-06
98 1.75195e-06
99 1.68754e-06
